2901     
93 29 575 1.38588e-05 0.0636112 0.000148991
94 574 633 1.31461e-05 0.0605445 6.28126e-05
95 213 574 1.4596e-05 0.0441314 0.000153857
96 255 275 8.09624e-06 0.0692116 0.000259635
97 255 553 1.3419e-05 0.0506001 0.000110554
98 29 264 1.75162e-05 0.0293096 0.00021095
99 112 160 1.75125e-05 0.0157354 0.000170117
100 18 128 2.7321e-05 0.0196825 0.000181437
101 218 462 1.78598e-05 0.0228474 0.000123042
102 147 587 1.63037e-05 0.0346036 8.65144e-05
103 165 270 2.85836e-05 0.0315912 0.000100876
104 218 463 1.57409e-05 0.0317527 0.000148029
105 56 165 2.7948e-05 0.040725 0.000102811
106 56 567 6.24802e-06 0.0111631 0.000154858
107 175 320 5.46642e-06 0.0419975 0.000243556
108 312 368 1.61569e-05 0.029382 0.000100166
109 184 732 8.92046e-06 0.0273274 0.000116059
110 20 320 2.56532e-05 0.03016 0.00012837
111 148 175 2.60437e-05 0.0203382 0.000147752
112 244 304 2.08729e-05 0.015571 0.000136703
113 67 133 1.26181e-05 0.0398414 0.00026218
114 343 575 1.05444e-05 0.0281491 7.76239e-05
115 133 327 2.01053e-05 0.0196052 0.000227245
116 29 343 1.78539e-05 0.0344339 0.000153164
117 255 304 1.27778e-05 0.0217139 0.000184436
118 29 44 3.62416e-05 0.0441079 0.000117051
119 213 633 1.07713e-05 0.027357 0.000115841
120 275 593 9.36385e-06 0.0307692 0.000155567
121 213 499 2.05986e-05 0.0568692 0.000123125
122 593 595 1.5997e-05 0.0417905 7.24652e-05
123 147 160 3.1649e-06 0.0813717 0.000225564
124 147 381 1.6099e-05 0.0174293 0.000117201
125 147 462 1.19889e-05 0.0510301 0.000170605
126 558 587 1.10178e-05 0.0312989 7.57653e-05
127 283 784 4.57915e-06 0.0612689 0.00015594
128 18 558 1.05448e-05 0.0710973 0.000217
129 265 283 2.72748e-05 0.0414195 0.000113272
130 270 545 1.22574e-05 0.0180668 8.06697e-05
131 265 299 6.01131e-06 0.0637053 0.000266048
132 320 617 1.26336e-05 0.0357598 0.000187699
133 175 368 1.29677e-05 0.038014 0.000243723
134 368 567 1.08673e-05 0.0653262 9.25657e-05
135 412 732 6.75555e-06 0.0344127 0.000132424
136 20 131 2.9855e-05 0.0360454 0.00015489
137 412 607 8.25487e-06 0.0468923 0.000159245
138 131 289 1.997e-05 0.0341062 0.00021482
139 361 412 9.02101e-06 0.0531014 0.000142858
140 723 749 5.24718e-06 0.0183646 7.30094e-05
141 783 799 5.45003e-06 0.0490148 2.50871e-05
142 255 575 1.13261e-05 0.0740681 0.000118898
143 44 327 1.77034e-05 0.0224776 0.000181367
144 327 493 5.28174e-06 0.0272794 0.000172107
145 499 536 1.07931e-05 0.0472634 0.000129597
146 112 536 1.09556e-05 0.0301204 0.000188147
147 275 595 1.02929e-05 0.0284501 0.000155752
148 275 447 1.92725e-05 0.0309832 0.00014128
149 60 72 2.95275e-05 0.0273626 0.000165489
150 447 684 7.8135e-06 0.0196318 0.000132086
151 147 337 1.87621e-05 0.0291077 9.79281e-05
152 112 218 5.38203e-06 0.0310537 0.000227431
153 112 158 2.07643e-05 0.0260005 0.000100814
154 158 270 1.29376e-05 0.0264563 0.000237867
155 72 165 2.70152e-05 0.0319785 0.000157861
156 463 687 1.10203e-05 0.0350778 0.000102764
157 93 463 2.83242e-06 0.0787028 0.000298995
158 123 148 2.74266e-05 0.0244846 0.00013818
159 131 360 1.77217e-05 0.0284165 0.000150488
160 360 421 2.13462e-05 0.0356828 8.98046e-05
161 421 723 8.52567e-06 0.0319663 0.000211728
162 738 811 3.15797e-06 0.0645692 8.52992e-05
163 489 553 1.77714e-05 0.0328463 0.000103619
164 128 264 2.27309e-05 0.0210146 0.000157964
165 160 337 2.58645e-05 0.0303714 0.000118376
166 463 545 8.76183e-06 0.018244 0.000158784
167 93 687 7.809e-06 0.0219292 0.00019607
168 569 742 5.50486e-06 0.0442087 0.000116533
169 175 617 1.20431e-05 0.0407903 0.00014154
170 312 567 1.68531e-05 0.0519959 0.000107279
171 29 489 1.41317e-05 0.0350598 0.000182272
172 184 379 1.40192e-05 0.0550871 0.000163249
173 731 749 5.69084e-06 0.0433427 6.18713e-05
174 60 628 1.16801e-05 0.0247629 0.000195439
175 18 147 6.99932e-06 0.0103356 0.000280113
176 545 567 5.67064e-06 0.0235981 0.000170796
177 148 320 1.73323e-05 0.0170239 0.000157505
178 123 731 7.62125e-06 0.0240484 0.000151278
179 361 783 5.01643e-06 0.042152 0.000123731
180 447 553 9.0805e-06 0.0212483 0.00011846
181 72 158 1.61757e-05 0.0217651 0.000229822
182 199 368 1.0209e-05 0.0313821 0.00017993
183 220 628 7.42601e-06 0.0284892 0.000132226
184 218 270 4.45841e-06 0.0219487 0.000239244
185 48 299 1.93122e-05 0.0175049 0.000188287
186 20 49 1.81945e-05 0.0321793 0.00027943
187 361 573 1.56346e-05 0.0397649 0.000110785
188 633 673 1.36062e-05 0.0336295 6.90399e-05
189 220 717 1.08586e-05 0.0387045 0.000196291
190 264 447 6.00492e-06 0.0645703 0.000184616
191 158 165 7.86587e-06 0.064543 0.000267493
192 49 320 1.24866e-05 0.0826517 0.000259029
193 486 717 7.69802e-06 0.0267539 0.000100533
194 327 536 5.09467e-06 0.0407582 0.000194892
195 49 113 1.2225e-05 0.031889 0.000235507
196 614 732 8.56212e-06 0.02737 7.17033e-05
197 244 621 1.20364e-05 0.0240683 0.000146217
198 50 343 9.28154e-06 0.0400302 0.000253202
199 475 684 1.29714e-05 0.01844 0.000129362
200 265 285 2.27494e-05 0.0243325 0.000133094
201 48 265 5.34612e-06 0.0783344 0.000304409
202 93 617 1.16416e-05 0.0219107 0.000216047
203 113 379 2.47694e-05 0.0223546 0.000119276
204 44 493 1.74512e-05 0.0161261 0.00022977
205 113 184 2.27608e-05 0.0366927 0.000150284
206 199 278 1.66587e-05 0.0300124 0.000197209
207 361 619 1.07298e-05 0.020155 9.41441e-05
208 131 221 2.3912e-05 0.0236549 0.000148337
209 221 289 1.74932e-05 0.0496563 0.000138914
210 158 218 2.96555e-05 0.0319375 0.000112863
211 558 679 6.5288e-06 0.0616684 0.000132459
212 48 285 1.41602e-05 0.0287961 0.00028937
213 123 421 1.13147e-05 0.016318 0.000151207
214 573 783 1.24174e-06 0.0197642 8.55201e-05
215 135 486 1.80896e-05 0.0376281 0.000134905
216 112 139 2.26692e-05 0.021841 0.000209562
217 128 447 1.43175e-05 0.0277802 0.000185211
218 264 381 1.11386e-05 0.0356576 0.000156289
219 139 499 1.781e-05 0.0665524 0.000146185
220 116 462 5.71478e-06 0.0131225 0.000168443
221 285 569 6.98165e-06 0.0405929 0.000167102
222 184 614 1.73061e-05 0.0271003 0.00012464
223 410 575 1.04463e-05 0.0582198 0.00016481
224 133 460 1.45701e-05 0.033511 0.000132826
225 60 220 2.28985e-05 0.0192595 0.000179646
226 49 558 1.27168e-05 0.025119 0.000151647
227 379 790 7.3824e-06 0.0236201 0.000120958
228 175 332 7.60742e-06 0.020431 0.000268745
229 574 635 1.07724e-05 0.0352252 0.000108654
230 574 581 1.30035e-05 0.0367303 0.00018129
231 139 213 3.01585e-05 0.030078 9.71007e-05
232 112 628 7.25309e-06 0.0269087 0.000152246
233 128 684 8.47156e-06 0.026319 0.000104968
234 48 379 3.84291e-06 0.0445985 0.000320463
235 148 278 1.65242e-05 0.0552977 0.000186135
236 214 749 5.25505e-06 0.0589433 0.000196296
237 343 437 1.83978e-05 0.0274219 0.000164357
238 437 632 8.46077e-06 0.0331248 0.000153329
239 67 135 1.99239e-05 0.0271707 0.000161417
240 67 635 1.31549e-05 0.0231438 0.000121607
241 213 673 8.25196e-06 0.0456627 0.000123676
242 160 493 1.17207e-05 0.020611 0.000135612
243 283 475 1.57211e-05 0.0174503 0.000130709
244 214 723 8.31769e-06 0.0288197 0.000165624
245 133 570 1.76114e-05 0.0300365 0.000146628
246 325 343 1.37857e-05 0.023116 0.000164498
247 343 410 9.3289e-06 0.0827879 0.000185537
248 139 536 1.49238e-05 0.0298893 0.000111194
249 72 628 9.38657e-06 0.050444 0.000188662
250 48 569 1.12352e-05 0.0345271 0.000277061
251 175 545 5.43617e-06 0.024622 0.000241012
252 607 789 3.80938e-06 0.0151548 9.4226e-05
253 240 412 1.77003e-05 0.0248493 0.000233069
254 289 619 1.59824e-05 0.032654 0.00015822
255 634 731 7.86222e-06 0.0608842 0.000102502
256 325 632 3.81274e-06 0.0546054 0.000154406
257 44 50 1.49779e-05 0.0424498 0.000228113
258 283 485 1.08714e-05 0.0275721 0.000169134
259 255 410 2.05876e-05 0.0394404 0.000144518
260 158 628 4.5494e-06 0.0297156 0.000178181
261 18 475 9.37793e-06 0.0178921 0.000249318
262 113 700 9.74303e-06 0.031934 0.000127889
263 312 332 1.6643e-05 0.0219121 0.000155126
264 325 410 1.99174e-05 0.038874 0.000120125
265 327 460 1.38168e-05 0.0294776 0.000115877
266 460 673 1.05368e-05 0.0241818 9.36554e-05
267 327 525 1.52625e-05 0.018393 0.000108812
268 56 65 1.78655e-05 0.0399593 0.000156964
269 175 278 1.40549e-05 0.0194168 0.000207317
270 252 368 1.40236e-05 0.0425568 0.000235035
271 573 619 1.04343e-05 0.0321402 9.44379e-05
272 18 379 1.38251e-05 0.0364965 0.00024486
273 265 790 4.71098e-06 0.0328893 0.000115813
274 65 165 2.77437e-05 0.0392364 0.000114469
275 175 293 8.83263e-06 0.0138883 0.000202219
276 278 368 1.72148e-05 0.0377087 0.000211003
277 427 738 4.05506e-06 0.0308592 0.000120128
278 49 679 1.12228e-05 0.0394783 0.000114357
279 175 647 1.10308e-05 0.0343501 0.00018853
280 293 312 1.13904e-05 0.041228 0.000162925
281 289 614 1.01145e-05 0.0320309 0.000160976
282 123 360 2.26787e-05 0.02299 0.000131939
283 614 619 1.29916e-05 0.0165884 0.000106815
284 116 218 1.81996e-05 0.0267487 0.000161078
285 20 700 7.8951e-06 0.0299563 0.000213493
286 44 343 9.5535e-06 0.0716435 0.000225818
287 220 764 4.53015e-06 0.0241715 0.000145427
288 112 157 2.69307e-05 0.0371858 0.000108
289 116 679 8.26588e-06 0.024899 0.00017294
290 93 679 5.69558e-06 0.048519 0.000155107
291 20 148 1.77259e-05 0.0533455 0.000240221
292 278 634 1.27651e-05 0.0371968 9.07534e-05
293 20 360 1.74954e-05 0.0802168 0.000191596
294 214 278 7.68871e-06 0.0403634 0.000191784
295 42 50 2.11136e-05 0.0186532 0.000211094
296 157 160 2.58525e-05 0.0421306 0.000170555
297 362 463 8.10548e-06 0.0314919 0.00017017
298 93 320 1.63718e-05 0.0297939 0.000189953
299 20 123 2.4199e-05 0.0363432 0.000227671
300 289 573 7.46032e-06 0.0181478 0.000121279
301 128 381 1.22542e-05 0.0244088 0.000195454
302 20 93 1.12752e-05 0.0282707 0.000254177
303 20 221 2.13573e-05 0.0422189 0.000172438
304 244 325 2.22632e-05 0.0318507 0.000132623
305 304 325 5.15351e-06 0.0670932 0.000176559
306 29 55 2.39205e-05 0.0299804 0.000330375
307 55 489 1.68522e-05 0.030049 0.000197954
308 485 710 9.92517e-06 0.0364941 9.93642e-05
309 647 687 1.04437e-05 0.0441105 7.1024e-05
310 20 194 2.50189e-05 0.0327064 0.000138419
311 412 614 1.29978e-05 0.0503502 0.000180789
312 621 641 7.73613e-06 0.0451849 0.000145581
313 42 343 1.2648e-05 0.0429626 0.000287585
314 44 525 1.50711e-05 0.0195413 0.000241724
315 362 687 8.78171e-06 0.0248972 0.000135889
316 184 194 2.10977e-05 0.0363939 0.000174736
317 123 634 9.6276e-06 0.0302203 0.000129412
318 410 489 1.52141e-05 0.0338586 0.000141128
319 55 264 1.52673e-05 0.0319991 0.000278902
320 283 710 7.24874e-06 0.0179211 0.000152382
321 65 270 2.59186e-05 0.034926 0.000179146
322 270 332 1.30292e-05 0.0406467 0.00016859
323 194 289 1.06524e-05 0.027943 0.000177521
324 412 619 1.24844e-05 0.047778 0.000166329
325 67 570 1.34894e-05 0.0350572 0.000194807
326 213 581 1.48439e-05 0.0272142 0.000160969
327 283 285 8.39448e-06 0.0523275 0.00020465
328 65 72 2.3489e-05 0.030581 0.000215299
329 240 789 5.18749e-06 0.0207946 0.000172588
330 444 595 2.3295e-06 0.0582014 0.000140474
331 157 158 2.35483e-05 0.0345473 0.000116357
332 275 444 1.51937e-05 0.0206234 0.000130628
333 475 710 1.11378e-05 0.0298683 0.00010436
334 218 362 8.84533e-06 0.0264861 0.000180041
335 48 528 1.751e-05 0.031391 0.000213925
336 293 332 1.32801e-05 0.0165851 9.23706e-05
337 184 418 2.41581e-05 0.0301291 8.50773e-05
338 35 199 2.81713e-05 0.0335676 0.000234467
339 460 635 1.07922e-05 0.0353915 0.000160519
340 175 660 1.10914e-05 0.0304974 0.000160057
341 199 252 4.10167e-06 0.0631136 0.000270069
342 427 522 7.21239e-06 0.0138043 0.000135439
343 486 581 5.91852e-06 0.0245777 0.000136508
344 283 705 1.02794e-05 0.0562618 0.000173812
345 49 428 1.91607e-05 0.018135 0.000113536
346 285 528 1.81524e-05 0.0299643 9.31298e-05
347 312 631 1.34683e-05 0.0253507 9.9432e-05
348 621 751 6.86666e-06 0.0705909 0.000109742
349 29 42 7.361e-06 0.0673851 0.000294877
350 42 44 1.6363e-05 0.0273365 0.000213937
351 139 764 4.9037e-06 0.0151294 0.000131037
352 48 113 9.40194e-06 0.0354403 0.000242202
353 535 573 1.27778e-05 0.0359385 0.000106994
354 81 244 1.09248e-05 0.0307749 0.000297693
355 486 538 1.38347e-05 0.03554 9.95444e-05
356 44 381 9.14223e-06 0.0210727 0.000313553
357 116 147 7.73956e-06 0.0294777 0.000184577
358 285 705 9.09196e-06 0.0216358 9.90211e-05
359 113 428 6.19226e-06 0.0284247 0.000192527
360 65 332 1.16055e-05 0.0216742 0.000138064
361 55 559 1.50042e-05 0.0165158 0.000229136
362 44 160 1.1664e-05 0.0471471 0.0003434
363 44 337 8.4474e-06 0.017545 0.00032422
364 214 634 9.41458e-06 0.0194046 0.000143479
365 264 559 6.44632e-06 0.0548217 0.000192301
366 97 160 1.42019e-05 0.0346321 0.000166179
367 265 528 1.24624e-06 0.0279508 0.00013167
368 337 381 3.66251e-06 0.0334002 0.000216722
369 293 631 1.24134e-05 0.0207102 0.000154308
370 48 184 4.53494e-06 0.072274 0.000228202
371 278 388 2.27989e-05 0.0350537 0.000109655
372 289 386 1.36035e-05 0.0350317 0.000128302
373 570 606 1.37867e-05 0.0375688 0.000106395
374 55 128 1.99312e-05 0.0297973 0.000258888
375 23 337 2.16675e-05 0.0406308 0.000134495
376 49 59 3.57412e-05 0.0319329 0.000197037
377 569 757 5.49683e-06 0.0491492 0.000102611
378 143 332 1.80023e-05 0.0199991 0.000199799
379 48 418 2.26677e-05 0.0410811 0.000176486
380 148 660 1.48835e-05 0.0401967 0.000173015
381 252 631 1.33081e-05 0.0207667 0.000123394
382 35 252 2.67071e-05 0.0257303 0.000123313
383 252 278 1.27715e-05 0.0368312 0.000203772
384 221 386 1.21042e-05 0.0413388 0.000112952
385 116 337 6.10577e-06 0.0719533 0.000176895
386 48 496 1.08637e-05 0.0254961 0.000199033
387 427 646 1.38412e-05 0.0264298 7.01168e-05
388 386 535 1.1286e-05 0.0172542 0.000123351
389 485 696 1.13537e-05 0.0386536 0.000119982
390 175 388 3.65313e-06 0.0551524 0.000235553
391 214 360 1.13256e-05 0.0331311 0.000322304
392 178 696 1.16201e-05 0.0187565 0.000140108
393 23 116 3.23516e-05 0.0498385 0.000131582
394 59 147 5.64194e-06 0.059462 0.000229841
395 113 735 7.58463e-06 0.0366536 0.000150004
396 270 293 5.97937e-06 0.0363868 0.000220176
397 48 757 5.11727e-06 0.0269424 0.000211347
398 211 221 1.63456e-05 0.0303327 0.000151839
399 325 437 1.62404e-05 0.0187356 0.000113431
400 538 581 9.31511e-06 0.0333839 0.000123587
401 81 275 4.89616e-06 0.0532965 0.000209666
402 95 158 5.94981e-06 0.0445486 0.000253563
403 49 93 2.15715e-05 0.0250433 0.000171728
404 97 139 2.78502e-05 0.0224728 0.000164161
405 128 246 1.27995e-05 0.021488 0.000210987
406 496 757 5.71992e-06 0.0578886 8.67385e-05
407 48 240 1.64119e-05 0.0176988 0.000164204
408 42 327 1.05489e-05 0.0420643 0.000229926
409 270 362 1.36227e-05 0.0282741 0.000221946
410 362 647 1.13817e-05 0.0317515 0.000107689
411 113 418 8.45531e-06 0.0424009 0.000134481
412 194 359 2.41111e-05 0.0260103 9.69119e-05
413 55 410 1.45181e-05 0.0305744 0.000241872
414 18 428 1.97505e-05 0.0194986 0.000243619
415 270 618 5.50138e-06 0.0239122 0.000182087
416 332 458 1.15855e-05 0.0793414 0.000225072
417 20 359 2.26429e-05 0.0354683 0.000155541
418 460 610 1.09637e-05 0.0312614 0.000121194
419 81 751 8.86307e-06 0.0608215 0.00020507
420 220 507 1.25921e-05 0.0214984 0.000219002
421 160 623 8.43085e-06 0.0347914 0.000209817
422 293 618 1.5735e-05 0.0296879 0.000140197
423 293 388 1.09903e-05 0.0329141 0.000169616
424 388 683 8.77702e-06 0.0142527 9.49473e-05
425 244 373 2.46583e-05 0.0404274 0.000104338
426 220 538 1.2374e-06 0.0197642 0.00022873
427 143 458 1.37177e-05 0.0156136 0.000137354
428 123 683 9.44288e-06 0.0207178 0.000153492
429 241 410 1.04552e-05 0.032777 0.000152734
430 97 525 1.52863e-05 0.0341992 0.000186716
431 81 444 1.62934e-05 0.0282642 0.000106138
432 139 220 5.77291e-06 0.0376654 0.000320311
433 670 705 8.82746e-06 0.0215484 7.31586e-05
434 49 159 1.36742e-05 0.0173096 0.00022734
435 252 388 2.25584e-05 0.0219559 0.000172983
436 20 211 1.25034e-05 0.0210877 0.000190364
437 327 610 1.25164e-06 0.0167559 0.000176383
438 44 559 1.69209e-05 0.025971 0.000193447
439 337 623 1.03349e-05 0.0407654 0.000152081
440 139 157 4.8406e-06 0.0243 0.000221473
441 18 59 1.31519e-05 0.0420056 0.000372675
442 285 671 1.43096e-05 0.0332545 0.000114458
443 20 159 4.29734e-06 0.0600404 0.000224649
444 241 325 2.67826e-05 0.0321025 0.00013721
445 235 475 1.25766e-05 0.0166145 0.000208072
446 123 214 1.20101e-05 0.0363342 0.000234115
447 373 641 1.07006e-05 0.0275344 0.000116115
448 507 538 1.45184e-05 0.0379037 9.60013e-05
449 157 218 6.7251e-06 0.0450421 0.000178606
450 569 671 1.24448e-06 0.0197642 0.000140825
451 35 214 7.74656e-06 0.0546147 0.000282451
452 378 410 1.79661e-05 0.0393997 0.000166436
453 44 623 3.08257e-06 0.0379262 0.000294087
454 33 275 1.0562e-05 0.0297901 0.000303286
455 72 95 2.35526e-05 0.0274351 0.000288273
456 362 618 1.76029e-05 0.0284655 0.000120761
457 59 116 3.4418e-05 0.0558348 0.000120084
458 123 238 2.07281e-05 0.0275124 0.000131171
459 522 646 1.19674e-05 0.0400489 0.000112842
460 139 385 1.57107e-05 0.0160282 0.000210503
461 113 159 5.33694e-06 0.0387961 0.0002866
462 219 359 1.51733e-05 0.0220295 0.00027561
463 644 660 1.00305e-05 0.019523 9.39315e-05
464 194 418 4.32595e-06 0.0619943 0.000181519
465 750 751 5.35829e-06 0.079 0.000103009
466 157 385 2.24243e-05 0.0328114 0.000137935
467 23 157 2.33698e-05 0.0183823 0.000210149
468 93 159 1.13444e-05 0.0462917 0.000252669
469 386 524 1.48404e-05 0.0344126 8.86422e-05
470 241 378 1.32104e-05 0.0250133 0.000170716
471 42 525 9.45902e-06 0.0238768 0.000225968
472 81 378 2.46479e-05 0.0256844 0.000131813
473 23 218 1.25452e-06 0.0174619 0.000238445
474 159 194 2.63615e-05 0.0364965 0.0001329
475 135 758 5.52936e-06 0.0422773 0.000131546
476 213 352 5.5669e-06 0.0380925 0.000297538
477 55 246 1.95954e-05 0.0331769 0.000134769
478 18 234 2.66428e-05 0.029143 0.000303087
479 388 660 8.01577e-06 0.0464655 0.000149452
480 522 535 5.49672e-06 0.0195503 0.000230136
481 135 581 1.26641e-05 0.0357242 0.000228145
482 81 750 7.22905e-06 0.0491936 0.000179931
483 393 581 1.01735e-05 0.0247007 0.000178417
484 393 538 3.79252e-06 0.0825414 0.00018715
485 33 444 1.13716e-05 0.0211432 0.000233361
486 128 234 9.06258e-06 0.0673986 0.000223244
487 235 485 5.77967e-06 0.0400213 0.000225557
488 235 705 1.20023e-05 0.0339301 7.93659e-05
489 235 285 2.27907e-05 0.0479738 0.00013811
490 20 824 4.10323e-06 0.0448731 0.000125578
491 437 468 2.01005e-05 0.0489131 6.77964e-05
492 23 59 3.21482e-05 0.0476113 0.000171161
493 485 670 7.55939e-06 0.0430535 0.000131342
494 113 503 1.65634e-05 0.0289527 0.000122857
495 93 323 1.4963e-05 0.0322165 0.000190815
496 458 631 1.12284e-05 0.0286097 7.63259e-05
497 66 240 2.47835e-05 0.0233916 0.000128492
498 42 468 1.34764e-05 0.0401252 0.000247354
499 418 480 1.85473e-05 0.0289773 0.000104295
500 606 610 6.64287e-06 0.0363515 6.74531e-05
501 393 507 1.38241e-05 0.0329172 0.0001591
502 214 252 1.17317e-05 0.0265979 0.00016678
503 214 388 4.56099e-06 0.034922 0.000152138
504 646 697 5.49116e-06 0.0272176 8.43609e-05
505 244 378 3.16405e-06 0.0479243 0.000164102
506 641 750 4.04767e-06 0.0514947 0.000108126
507 143 293 1.1986e-05 0.0200131 0.000177899
508 238 824 5.81907e-06 0.0538202 9.76847e-05
509 149 211 2.74031e-05 0.0300243 0.000121378
510 538 645 9.4456e-06 0.0284816 0.000103332
511 660 714 7.87253e-06 0.0236767 9.59782e-05
512 219 418 8.03658e-06 0.0250538 0.000255112
513 359 524 1.85995e-05 0.0500561 9.00548e-05
514 572 610 1.52577e-05 0.0351687 9.9697e-05
515 135 635 5.64408e-06 0.0353054 0.000285043
516 235 528 1.42188e-05 0.0380089 0.000129411
517 197 647 2.84642e-06 0.0237851 0.000172444
518 123 364 1.91827e-05 0.0344289 0.000137164
519 254 570 4.13419e-06 0.0429242 0.00025841
520 44 105 1.04551e-05 0.03521 0.000387342
521 23 623 1.06965e-05 0.0228356 0.000163665
522 40 60 3.92272e-05 0.0471147 0.000130567
523 219 524 1.74862e-05 0.0311633 0.000251821
524 55 81 1.25042e-05 0.026952 0.000246883
525 95 385 1.65873e-05 0.0294412 0.000129435
526 18 162 1.15355e-05 0.0306794 0.000355737
527 240 496 1.91625e-05 0.0444369 0.000153208
528 240 697 1.02191e-05 0.0283593 0.000132374
529 524 535 8.68602e-06 0.0314195 0.000127179
